,Country Name,Country Code,Indicator Name,Indicator Code,Year,Population
11617,Cabo Verde,CPV,"Population, total",SP.POP.TOTL,2004,467664.0
11618,Costa Rica,CRI,"Population, total",SP.POP.TOTL,2004,4187038.0
11619,Caribbean small states,CSS,"Population, total",SP.POP.TOTL,2004,6716373.0
11620,Cuba,CUB,"Population, total",SP.POP.TOTL,2004,11266941.0
11621,Curacao,CUW,"Population, total",SP.POP.TOTL,2004,134192.0
11622,Cayman Islands,CYM,"Population, total",SP.POP.TOTL,2004,47299.0
11623,Cyprus,CYP,"Population, total",SP.POP.TOTL,2004,1010410.0
11624,Czech Republic,CZE,"Population, total",SP.POP.TOTL,2004,10197101.0
11625,Germany,DEU,"Population, total",SP.POP.TOTL,2004,82516260.0
11626,Djibouti,DJI,"Population, total",SP.POP.TOTL,2004,770752.0
11627,Dominica,DMA,"Population, total",SP.POP.TOTL,2004,70379.0
11628,Denmark,DNK,"Population, total",SP.POP.TOTL,2004,5404523.0
11629,Dominican Republic,DOM,"Population, total",SP.POP.TOTL,2004,9102998.0
11630,Algeria,DZA,"Population, total",SP.POP.TOTL,2004,32831096.0
11631,East Asia & Pacific (excluding high income),EAP,"Population, total",SP.POP.TOTL,2004,1880346879.0
11632,Early-demographic dividend,EAR,"Population, total",SP.POP.TOTL,2004,2648271523.0
11633,East Asia & Pacific,EAS,"Population, total",SP.POP.TOTL,2004,2115557365.0
11634,Europe & Central Asia (excluding high income),ECA,"Population, total",SP.POP.TOTL,2004,392625999.0
11635,Europe & Central Asia,ECS,"Population, total",SP.POP.TOTL,2004,870030756.0
11636,Ecuador,ECU,"Population, total",SP.POP.TOTL,2004,13509647.0
11637,"Egypt, Arab Rep.",EGY,"Population, total",SP.POP.TOTL,2004,75381899.0
11638,Euro area,EMU,"Population, total",SP.POP.TOTL,2004,327682507.0
11639,Eritrea,ERI,"Population, total",SP.POP.TOTL,2004,3858623.0
11640,Spain,ESP,"Population, total",SP.POP.TOTL,2004,42921895.0
11641,Estonia,EST,"Population, total",SP.POP.TOTL,2004,1362550.0
11642,Ethiopia,ETH,"Population, total",SP.POP.TOTL,2004,74624405.0
11643,European Union,EUU,"Population, total",SP.POP.TOTL,2004,494162543.0
11644,Fragile and conflict affected situations,FCS,"Population, total",SP.POP.TOTL,2004,373680882.0
11645,Finland,FIN,"Population, total",SP.POP.TOTL,2004,5228172.0
11646,Fiji,FJI,"Population, total",SP.POP.TOTL,2004,818354.0
11647,France,FRA,"Population, total",SP.POP.TOTL,2004,62704895.0
11648,Faroe Islands,FRO,"Population, total",SP.POP.TOTL,2004,48143.0
11649,"Micronesia, Fed. Sts.",FSM,"Population, total",SP.POP.TOTL,2004,106577.0
11650,Gabon,GAB,"Population, total",SP.POP.TOTL,2004,1364205.0
11651,United Kingdom,GBR,"Population, total",SP.POP.TOTL,2004,59987905.0
11652,Georgia,GEO,"Population, total",SP.POP.TOTL,2004,4245000.0
11653,Ghana,GHA,"Population, total",SP.POP.TOTL,2004,20986536.0
11654,Gibraltar,GIB,"Population, total",SP.POP.TOTL,2004,31896.0
11655,Guinea,GIN,"Population, total",SP.POP.TOTL,2004,9490229.0
11656,"Gambia, The",GMB,"Population, total",SP.POP.TOTL,2004,1398573.0
11657,Guinea-Bissau,GNB,"Population, total",SP.POP.TOTL,2004,1350345.0
11658,Equatorial Guinea,GNQ,"Population, total",SP.POP.TOTL,2004,724817.0
11659,Greece,GRC,"Population, total",SP.POP.TOTL,2004,10955141.0
11660,Grenada,GRD,"Population, total",SP.POP.TOTL,2004,102656.0
11661,Greenland,GRL,"Population, total",SP.POP.TOTL,2004,56911.0
11662,Guatemala,GTM,"Population, total",SP.POP.TOTL,2004,12796925.0
11663,Guam,GUM,"Population, total",SP.POP.TOTL,2004,158099.0
11664,Guyana,GUY,"Population, total",SP.POP.TOTL,2004,751652.0
11665,High income,HIC,"Population, total",SP.POP.TOTL,2004,1145971873.0
11666,"Hong Kong SAR, China",HKG,"Population, total",SP.POP.TOTL,2004,6783500.0
11667,Honduras,HND,"Population, total",SP.POP.TOTL,2004,7204153.0
11668,Heavily indebted poor countries (HIPC),HPC,"Population, total",SP.POP.TOTL,2004,532385197.0
11669,Croatia,HRV,"Population, total",SP.POP.TOTL,2004,4439000.0
11670,Haiti,HTI,"Population, total",SP.POP.TOTL,2004,9119178.0
11671,Hungary,HUN,"Population, total",SP.POP.TOTL,2004,10107146.0
11672,IBRD only,IBD,"Population, total",SP.POP.TOTL,2004,4166120812.0
11673,IDA & IBRD total,IBT,"Population, total",SP.POP.TOTL,2004,5361007554.0
11674,IDA total,IDA,"Population, total",SP.POP.TOTL,2004,1194886742.0
11675,IDA blend,IDB,"Population, total",SP.POP.TOTL,2004,394625729.0
11676,Indonesia,IDN,"Population, total",SP.POP.TOTL,2004,223614649.0
11677,IDA only,IDX,"Population, total",SP.POP.TOTL,2004,800261013.0
11678,Isle of Man,IMN,"Population, total",SP.POP.TOTL,2004,75341.0
11679,India,IND,"Population, total",SP.POP.TOTL,2004,1126135777.0
11680,Ireland,IRL,"Population, total",SP.POP.TOTL,2004,4070262.0
11681,"Iran, Islamic Rep.",IRN,"Population, total",SP.POP.TOTL,2004,69617100.0
11682,Iraq,IRQ,"Population, total",SP.POP.TOTL,2004,26316609.0
11683,Iceland,ISL,"Population, total",SP.POP.TOTL,2004,292074.0
11684,Israel,ISR,"Population, total",SP.POP.TOTL,2004,6809000.0
11685,Italy,ITA,"Population, total",SP.POP.TOTL,2004,57685327.0
11686,Jamaica,JAM,"Population, total",SP.POP.TOTL,2004,2728777.0
11687,Jordan,JOR,"Population, total",SP.POP.TOTL,2004,5535595.0
11688,Japan,JPN,"Population, total",SP.POP.TOTL,2004,127761000.0
11689,Kazakhstan,KAZ,"Population, total",SP.POP.TOTL,2004,15012985.0
11690,Kenya,KEN,"Population, total",SP.POP.TOTL,2004,35074931.0
11691,Kyrgyz Republic,KGZ,"Population, total",SP.POP.TOTL,2004,5104700.0
11692,Cambodia,KHM,"Population, total",SP.POP.TOTL,2004,13063377.0
11693,Kiribati,KIR,"Population, total",SP.POP.TOTL,2004,90542.0
11694,St. Kitts and Nevis,KNA,"Population, total",SP.POP.TOTL,2004,47971.0
11695,"Korea, Rep.",KOR,"Population, total",SP.POP.TOTL,2004,48082519.0
11696,Kuwait,KWT,"Population, total",SP.POP.TOTL,2004,2207939.0
11697,Latin America & Caribbean (excluding high income),LAC,"Population, total",SP.POP.TOTL,2004,485921455.0
11698,Lao PDR,LAO,"Population, total",SP.POP.TOTL,2004,5664605.0
11699,Lebanon,LBN,"Population, total",SP.POP.TOTL,2004,3863267.0
11700,Liberia,LBR,"Population, total",SP.POP.TOTL,2004,3176414.0
11701,Libya,LBY,"Population, total",SP.POP.TOTL,2004,5704759.0
11702,St. Lucia,LCA,"Population, total",SP.POP.TOTL,2004,162251.0
11703,Latin America & Caribbean,LCN,"Population, total",SP.POP.TOTL,2004,553563090.0
11704,Least developed countries: UN classification,LDC,"Population, total",SP.POP.TOTL,2004,735796583.0
11705,Low income,LIC,"Population, total",SP.POP.TOTL,2004,519630935.0
11706,Liechtenstein,LIE,"Population, total",SP.POP.TOTL,2004,34596.0
11707,Sri Lanka,LKA,"Population, total",SP.POP.TOTL,2004,19372538.0
11708,Lower middle income,LMC,"Population, total",SP.POP.TOTL,2004,2439908661.0
11709,Low & middle income,LMY,"Population, total",SP.POP.TOTL,2004,5293853508.0
11710,Lesotho,LSO,"Population, total",SP.POP.TOTL,2004,1933728.0
11711,Late-demographic dividend,LTE,"Population, total",SP.POP.TOTL,2004,2102909369.0
11712,Lithuania,LTU,"Population, total",SP.POP.TOTL,2004,3377075.0
11713,Luxembourg,LUX,"Population, total",SP.POP.TOTL,2004,458095.0
11714,Latvia,LVA,"Population, total",SP.POP.TOTL,2004,2263122.0
11715,"Macao SAR, China",MAC,"Population, total",SP.POP.TOTL,2004,471453.0
11716,St. Martin (French part),MAF,"Population, total",SP.POP.TOTL,2004,27514.0
11717,Morocco,MAR,"Population, total",SP.POP.TOTL,2004,30179285.0
11718,Monaco,MCO,"Population, total",SP.POP.TOTL,2004,33314.0
11719,Moldova,MDA,"Population, total",SP.POP.TOTL,2004,3603945.0
11720,Madagascar,MDG,"Population, total",SP.POP.TOTL,2004,17802997.0
11721,Maldives,MDV,"Population, total",SP.POP.TOTL,2004,310423.0
11722,Middle East & North Africa,MEA,"Population, total",SP.POP.TOTL,2004,342046777.0
11723,Mexico,MEX,"Population, total",SP.POP.TOTL,2004,106995583.0
11724,Marshall Islands,MHL,"Population, total",SP.POP.TOTL,2004,52074.0
11725,Middle income,MIC,"Population, total",SP.POP.TOTL,2004,4774222573.0
11726,"Macedonia, FYR",MKD,"Population, total",SP.POP.TOTL,2004,2057047.0
11727,Mali,MLI,"Population, total",SP.POP.TOTL,2004,12391906.0
11728,Malta,MLT,"Population, total",SP.POP.TOTL,2004,401268.0
11729,Myanmar,MMR,"Population, total",SP.POP.TOTL,2004,48073707.0
11730,Middle East & North Africa (excluding high income),MNA,"Population, total",SP.POP.TOTL,2004,301278295.0
11731,Montenegro,MNE,"Population, total",SP.POP.TOTL,2004,613353.0
11732,Mongolia,MNG,"Population, total",SP.POP.TOTL,2004,2496832.0
11733,Northern Mariana Islands,MNP,"Population, total",SP.POP.TOTL,2004,65663.0
11734,Mozambique,MOZ,"Population, total",SP.POP.TOTL,2004,20312705.0
11735,Mauritania,MRT,"Population, total",SP.POP.TOTL,2004,3042823.0
11736,Mauritius,MUS,"Population, total",SP.POP.TOTL,2004,1221003.0
11737,Malawi,MWI,"Population, total",SP.POP.TOTL,2004,12676038.0
11738,Malaysia,MYS,"Population, total",SP.POP.TOTL,2004,25174109.0
11739,North America,NAC,"Population, total",SP.POP.TOTL,2004,324864038.0
11740,Namibia,NAM,"Population, total",SP.POP.TOTL,2004,2009228.0
11741,New Caledonia,NCL,"Population, total",SP.POP.TOTL,2004,228750.0
11742,Niger,NER,"Population, total",SP.POP.TOTL,2004,13127012.0
11743,Nigeria,NGA,"Population, total",SP.POP.TOTL,2004,135393616.0
11744,Nicaragua,NIC,"Population, total",SP.POP.TOTL,2004,5309703.0
11745,Netherlands,NLD,"Population, total",SP.POP.TOTL,2004,16281779.0
11746,Norway,NOR,"Population, total",SP.POP.TOTL,2004,4591910.0
11747,Nepal,NPL,"Population, total",SP.POP.TOTL,2004,25309449.0
11748,Nauru,NRU,"Population, total",SP.POP.TOTL,2004,10126.0
11749,New Zealand,NZL,"Population, total",SP.POP.TOTL,2004,4087500.0
11750,OECD members,OED,"Population, total",SP.POP.TOTL,2004,1189684724.0
11751,Oman,OMN,"Population, total",SP.POP.TOTL,2004,2444751.0
11752,Other small states,OSS,"Population, total",SP.POP.TOTL,2004,22600520.0
11753,Pakistan,PAK,"Population, total",SP.POP.TOTL,2004,150780300.0
11754,Panama,PAN,"Population, total",SP.POP.TOTL,2004,3269541.0
11755,Peru,PER,"Population, total",SP.POP.TOTL,2004,27273194.0
11756,Philippines,PHL,"Population, total",SP.POP.TOTL,2004,84678493.0
11757,Palau,PLW,"Population, total",SP.POP.TOTL,2004,19804.0
11758,Papua New Guinea,PNG,"Population, total",SP.POP.TOTL,2004,6161517.0
11759,Poland,POL,"Population, total",SP.POP.TOTL,2004,38182222.0
11760,Pre-demographic dividend,PRE,"Population, total",SP.POP.TOTL,2004,621611464.0
11761,Puerto Rico,PRI,"Population, total",SP.POP.TOTL,2004,3826878.0
11762,"Korea, Dem. People’s Rep.",PRK,"Population, total",SP.POP.TOTL,2004,23729498.0
11763,Portugal,PRT,"Population, total",SP.POP.TOTL,2004,10483861.0
11764,Paraguay,PRY,"Population, total",SP.POP.TOTL,2004,5703740.0
11765,West Bank and Gaza,PSE,"Population, total",SP.POP.TOTL,2004,3236626.0
11766,Pacific island small states,PSS,"Population, total",SP.POP.TOTL,2004,2049025.0
11767,Post-demographic dividend,PST,"Population, total",SP.POP.TOTL,2004,1041303140.0
11768,French Polynesia,PYF,"Population, total",SP.POP.TOTL,2004,251775.0
11769,Qatar,QAT,"Population, total",SP.POP.TOTL,2004,758855.0
11770,Romania,ROU,"Population, total",SP.POP.TOTL,2004,21451748.0
11771,Russian Federation,RUS,"Population, total",SP.POP.TOTL,2004,144067054.0
11772,Rwanda,RWA,"Population, total",SP.POP.TOTL,2004,8818438.0
11773,South Asia,SAS,"Population, total",SP.POP.TOTL,2004,1487975237.0
11774,Saudi Arabia,SAU,"Population, total",SP.POP.TOTL,2004,23228890.0
11775,Sudan,SDN,"Population, total",SP.POP.TOTL,2004,30186341.0
11776,Senegal,SEN,"Population, total",SP.POP.TOTL,2004,10955944.0
11777,Singapore,SGP,"Population, total",SP.POP.TOTL,2004,4166664.0
11778,Solomon Islands,SLB,"Population, total",SP.POP.TOTL,2004,458324.0
11779,Sierra Leone,SLE,"Population, total",SP.POP.TOTL,2004,5439695.0
11780,El Salvador,SLV,"Population, total",SP.POP.TOTL,2004,6000775.0
11781,San Marino,SMR,"Population, total",SP.POP.TOTL,2004,28866.0
11782,Somalia,SOM,"Population, total",SP.POP.TOTL,2004,10116228.0
11783,Serbia,SRB,"Population, total",SP.POP.TOTL,2004,7463157.0
11784,Sub-Saharan Africa (excluding high income),SSA,"Population, total",SP.POP.TOTL,2004,745705643.0
11785,South Sudan,SSD,"Population, total",SP.POP.TOTL,2004,7787655.0
11786,Sub-Saharan Africa,SSF,"Population, total",SP.POP.TOTL,2004,745788118.0
11787,Small states,SST,"Population, total",SP.POP.TOTL,2004,31365918.0
11788,Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,2004,151969.0
11789,Suriname,SUR,"Population, total",SP.POP.TOTL,2004,493630.0
11790,Slovak Republic,SVK,"Population, total",SP.POP.TOTL,2004,5372280.0
11791,Slovenia,SVN,"Population, total",SP.POP.TOTL,2004,1997012.0
11792,Sweden,SWE,"Population, total",SP.POP.TOTL,2004,8993531.0
11793,Swaziland,SWZ,"Population, total",SP.POP.TOTL,2004,1095053.0
11794,Sint Maarten (Dutch part),SXM,"Population, total",SP.POP.TOTL,2004,32488.0
11795,Seychelles,SYC,"Population, total",SP.POP.TOTL,2004,82475.0
11796,Syrian Arab Republic,SYR,"Population, total",SP.POP.TOTL,2004,17806638.0
11797,Turks and Caicos Islands,TCA,"Population, total",SP.POP.TOTL,2004,25028.0
11798,Chad,TCD,"Population, total",SP.POP.TOTL,2004,9710043.0
11799,East Asia & Pacific (IDA & IBRD countries),TEA,"Population, total",SP.POP.TOTL,2004,1856577921.0
11800,Europe & Central Asia (IDA & IBRD countries),TEC,"Population, total",SP.POP.TOTL,2004,435247221.0
11801,Togo,TGO,"Population, total",SP.POP.TOTL,2004,5534598.0
11802,Thailand,THA,"Population, total",SP.POP.TOTL,2004,65002231.0
11803,Tajikistan,TJK,"Population, total",SP.POP.TOTL,2004,6712841.0
11804,Turkmenistan,TKM,"Population, total",SP.POP.TOTL,2004,4703398.0
11805,Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population, total",SP.POP.TOTL,2004,537377388.0
11806,Timor-Leste,TLS,"Population, total",SP.POP.TOTL,2004,996698.0
11807,Middle East & North Africa (IDA & IBRD countries),TMN,"Population, total",SP.POP.TOTL,2004,298041669.0
11808,Tonga,TON,"Population, total",SP.POP.TOTL,2004,100406.0
11809,South Asia (IDA & IBRD),TSA,"Population, total",SP.POP.TOTL,2004,1487975237.0
11810,Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population, total",SP.POP.TOTL,2004,745788118.0
11811,Trinidad and Tobago,TTO,"Population, total",SP.POP.TOTL,2004,1290535.0
11812,Tunisia,TUN,"Population, total",SP.POP.TOTL,2004,10017601.0
11813,Turkey,TUR,"Population, total",SP.POP.TOTL,2004,67007855.0
11814,Tuvalu,TUV,"Population, total",SP.POP.TOTL,2004,9894.0
11815,Tanzania,TZA,"Population, total",SP.POP.TOTL,2004,38249984.0
11816,Uganda,UGA,"Population, total",SP.POP.TOTL,2004,27568436.0
11817,Ukraine,UKR,"Population, total",SP.POP.TOTL,2004,47451600.0
11818,Upper middle income,UMC,"Population, total",SP.POP.TOTL,2004,2334313912.0
11819,Uruguay,URY,"Population, total",SP.POP.TOTL,2004,3324096.0
11820,United States,USA,"Population, total",SP.POP.TOTL,2004,292805298.0
11821,Uzbekistan,UZB,"Population, total",SP.POP.TOTL,2004,25864350.0
11822,St. Vincent and the Grenadines,VCT,"Population, total",SP.POP.TOTL,2004,108559.0
11823,"Venezuela, RB",VEN,"Population, total",SP.POP.TOTL,2004,26327225.0
11824,British Virgin Islands,VGB,"Population, total",SP.POP.TOTL,2004,22541.0
11825,Virgin Islands (U.S.),VIR,"Population, total",SP.POP.TOTL,2004,108467.0
11826,Vietnam,VNM,"Population, total",SP.POP.TOTL,2004,83527678.0
11827,Vanuatu,VUT,"Population, total",SP.POP.TOTL,2004,204143.0
11828,World,WLD,"Population, total",SP.POP.TOTL,2004,6439825381.0
11829,Samoa,WSM,"Population, total",SP.POP.TOTL,2004,178781.0
11830,Kosovo,XKX,"Population, total",SP.POP.TOTL,2004,1704622.0
11831,"Yemen, Rep.",YEM,"Population, total",SP.POP.TOTL,2004,20017068.0
11832,South Africa,ZAF,"Population, total",SP.POP.TOTL,2004,48247395.0
11833,Zambia,ZMB,"Population, total",SP.POP.TOTL,2004,11731746.0
11834,Zimbabwe,ZWE,"Population, total",SP.POP.TOTL,2004,12777511.0
11835,Aruba,ABW,"Population, total",SP.POP.TOTL,2005,100031.0
11836,Afghanistan,AFG,"Population, total",SP.POP.TOTL,2005,25070798.0
11837,Angola,AGO,"Population, total",SP.POP.TOTL,2005,19552542.0
11838,Albania,ALB,"Population, total",SP.POP.TOTL,2005,3011487.0
11839,Andorra,AND,"Population, total",SP.POP.TOTL,2005,78867.0
11840,Arab World,ARB,"Population, total",SP.POP.TOTL,2005,316264728.0
11841,United Arab Emirates,ARE,"Population, total",SP.POP.TOTL,2005,4579562.0
11842,Argentina,ARG,"Population, total",SP.POP.TOTL,2005,39145488.0
11843,Armenia,ARM,"Population, total",SP.POP.TOTL,2005,2981259.0
11844,American Samoa,ASM,"Population, total",SP.POP.TOTL,2005,59118.0
11845,Antigua and Barbuda,ATG,"Population, total",SP.POP.TOTL,2005,89253.0
11846,Australia,AUS,"Population, total",SP.POP.TOTL,2005,20394800.0
11847,Austria,AUT,"Population, total",SP.POP.TOTL,2005,8227829.0
11848,Azerbaijan,AZE,"Population, total",SP.POP.TOTL,2005,8391850.0
11849,Burundi,BDI,"Population, total",SP.POP.TOTL,2005,7423289.0
11850,Belgium,BEL,"Population, total",SP.POP.TOTL,2005,10478617.0
11851,Benin,BEN,"Population, total",SP.POP.TOTL,2005,7982225.0
11852,Burkina Faso,BFA,"Population, total",SP.POP.TOTL,2005,13421930.0
11853,Bangladesh,BGD,"Population, total",SP.POP.TOTL,2005,143431101.0
11854,Bulgaria,BGR,"Population, total",SP.POP.TOTL,2005,7658972.0
11855,Bahrain,BHR,"Population, total",SP.POP.TOTL,2005,889168.0
11856,"Bahamas, The",BHS,"Population, total",SP.POP.TOTL,2005,329249.0
11857,Bosnia and Herzegovina,BIH,"Population, total",SP.POP.TOTL,2005,3781530.0
11858,Belarus,BLR,"Population, total",SP.POP.TOTL,2005,9663915.0
11859,Belize,BLZ,"Population, total",SP.POP.TOTL,2005,283277.0
11860,Bermuda,BMU,"Population, total",SP.POP.TOTL,2005,64154.0
11861,Bolivia,BOL,"Population, total",SP.POP.TOTL,2005,9125409.0
11862,Brazil,BRA,"Population, total",SP.POP.TOTL,2005,186917361.0
11863,Barbados,BRB,"Population, total",SP.POP.TOTL,2005,274009.0
11864,Brunei Darussalam,BRN,"Population, total",SP.POP.TOTL,2005,365158.0
11865,Bhutan,BTN,"Population, total",SP.POP.TOTL,2005,656639.0
11866,Botswana,BWA,"Population, total",SP.POP.TOTL,2005,1855852.0
11867,Central African Republic,CAF,"Population, total",SP.POP.TOTL,2005,4127910.0
11868,Canada,CAN,"Population, total",SP.POP.TOTL,2005,32312000.0
11869,Central Europe and the Baltics,CEB,"Population, total",SP.POP.TOTL,2005,106173766.0
11870,Switzerland,CHE,"Population, total",SP.POP.TOTL,2005,7437115.0
11871,Channel Islands,CHI,"Population, total",SP.POP.TOTL,2005,154294.0
11872,Chile,CHL,"Population, total",SP.POP.TOTL,2005,16147064.0
11873,China,CHN,"Population, total",SP.POP.TOTL,2005,1303720000.0
11874,Cote d'Ivoire,CIV,"Population, total",SP.POP.TOTL,2005,18336303.0
11875,Cameroon,CMR,"Population, total",SP.POP.TOTL,2005,17420795.0
11876,"Congo, Dem. Rep.",COD,"Population, total",SP.POP.TOTL,2005,54751476.0
11877,"Congo, Rep.",COG,"Population, total",SP.POP.TOTL,2005,3718243.0
11878,Colombia,COL,"Population, total",SP.POP.TOTL,2005,43285634.0
11879,Comoros,COM,"Population, total",SP.POP.TOTL,2005,611627.0
11880,Cabo Verde,CPV,"Population, total",SP.POP.TOTL,2005,474567.0
11881,Costa Rica,CRI,"Population, total",SP.POP.TOTL,2005,4247841.0
11882,Caribbean small states,CSS,"Population, total",SP.POP.TOTL,2005,6761932.0
11883,Cuba,CUB,"Population, total",SP.POP.TOTL,2005,11284253.0
11884,Curacao,CUW,"Population, total",SP.POP.TOTL,2005,137658.0
11885,Cayman Islands,CYM,"Population, total",SP.POP.TOTL,2005,48622.0
11886,Cyprus,CYP,"Population, total",SP.POP.TOTL,2005,1027658.0
11887,Czech Republic,CZE,"Population, total",SP.POP.TOTL,2005,10211216.0
11888,Germany,DEU,"Population, total",SP.POP.TOTL,2005,82469422.0
11889,Djibouti,DJI,"Population, total",SP.POP.TOTL,2005,783254.0
11890,Dominica,DMA,"Population, total",SP.POP.TOTL,2005,70627.0
11891,Denmark,DNK,"Population, total",SP.POP.TOTL,2005,5419432.0
11892,Dominican Republic,DOM,"Population, total",SP.POP.TOTL,2005,9237566.0
11893,Algeria,DZA,"Population, total",SP.POP.TOTL,2005,33288437.0
11894,East Asia & Pacific (excluding high income),EAP,"Population, total",SP.POP.TOTL,2005,1895491197.0
11895,Early-demographic dividend,EAR,"Population, total",SP.POP.TOTL,2005,2691528375.0
11896,East Asia & Pacific,EAS,"Population, total",SP.POP.TOTL,2005,2131363078.0
11897,Europe & Central Asia (excluding high income),ECA,"Population, total",SP.POP.TOTL,2005,393027492.0
11898,Europe & Central Asia,ECS,"Population, total",SP.POP.TOTL,2005,872661616.0
11899,Ecuador,ECU,"Population, total",SP.POP.TOTL,2005,13735233.0
11900,"Egypt, Arab Rep.",EGY,"Population, total",SP.POP.TOTL,2005,76778149.0
11901,Euro area,EMU,"Population, total",SP.POP.TOTL,2005,329380413.0
11902,Eritrea,ERI,"Population, total",SP.POP.TOTL,2005,3969007.0
11903,Spain,ESP,"Population, total",SP.POP.TOTL,2005,43653155.0
